tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
24,24,1,SPNG,900.0,0.0,36.00,1632.90
24,24,1,SMMR,1160.0,2250.0,-23.20,1397.15
24,24,1,ATMN,-1012.0,-2467.0,29.84,1738.08
24,24,1,WNTR,1234.0,5300.0,-24.68,2276.70
25,25,1,SPNG,1900.0,1000.0,54.00,1642.90
25,25,1,SMMR,-1090.0,-2250.0,-32.70,1500.15
25,25,1,ATMN,-1012.0,0.0,29.84,1738.08
25,25,1,WNTR,6234.0,5000.0,-715.10,2401.70
26,26,1,SPNG,300.0,-1600.0,-60.47,1872.37
26,26,1,SMMR,1160.0,2250.0,-23.20,1710.05
26,26,1,ATMN,-1012.0,0.0,50.08,1738.08
26,26,1,WNTR,6234.0,0.0,-403.40,2401.70
27,27,1,SPNG,-2080.0,-2380.0,-677.40,1880.70
27,27,1,SMMR,1160.0,0.0,-81.20,1710.05
27,27,1,ATMN,-1012.0,0.0,50.08,1738.08
27,27,1,WNTR,11113.0,4879.0,-1091.13,2523.68
28,28,1,SPNG,-480.0,1600.0,11.68,1837.62
28,28,1,SMMR,1160.0,0.0,-69.60,1710.05
28,28,1,ATMN,-1012.0,0.0,-213.04,1738.08
28,28,1,WNTR,11113.0,0.0,-757.74,2523.68
29,29,1,SPNG,-80.0,400.0,-11.65,1855.35
29,29,1,SMMR,-3340.0,-4500.0,-353.20,1788.45
29,29,1,ATMN,-1012.0,0.0,-213.04,1738.08
29,29,1,WNTR,-4725.0,-15838.0,-24.30,2683.12
30,30,1,SPNG,-80.0,0.0,-11.65,1855.35
30,30,1,SMMR,-5590.0,-2250.0,-465.00,1833.45
30,30,1,ATMN,1988.0,3000.0,-527.40,1630.76
30,30,1,WNTR,-4725.0,0.0,117.45,2683.12
31,31,1,SPNG,-1680.0,-1600.0,-118.05,1871.35
31,31,1,SMMR,-5590.0,0.0,-465.00,1833.45
31,31,1,ATMN,1988.0,0.0,-428.00,1630.76
31,31,1,WNTR,-9389.0,-4664.0,-1463.77,2422.46
32,32,1,SPNG,-2080.0,-400.0,-326.05,1875.35
32,32,1,SMMR,-5590.0,0.0,-353.20,1833.45
32,32,1,ATMN,-1012.0,-3000.0,-239.12,1401.56
32,32,1,WNTR,10121.0,19510.0,-1179.16,2385.34
33,33,1,SPNG,-2080.0,0.0,-575.65,1875.35
33,33,1,SMMR,921.0,6511.0,-27.63,1836.28
33,33,1,ATMN,-2430.0,-1418.0,361.30,1675.05
33,33,1,WNTR,10121.0,0.0,-1179.16,2385.34
34,34,1,SPNG,255.0,2335.0,15.30,1557.33
34,34,1,SMMR,-2946.0,-3867.0,-176.76,1786.57
34,34,1,ATMN,-2430.0,0.0,-513.50,1675.05
34,34,1,WNTR,5597.0,-4524.0,-92.39,2378.53
35,35,1,SPNG,2187.0,1932.0,55.41,1518.69
35,35,1,SMMR,-2946.0,0.0,-176.76,1786.57
35,35,1,ATMN,-2430.0,0.0,-416.30,1675.05
35,35,1,WNTR,3036.0,-2561.0,-85.64,2630.18
36,36,1,SPNG,2670.0,483.0,-214.14,1523.52
36,36,1,SMMR,-276.0,2670.0,-11.04,2133.67
36,36,1,ATMN,1731.0,4161.0,-304.60,1425.35
36,36,1,WNTR,6306.0,3270.0,-262.56,2711.93
37,37,1,SPNG,4340.0,1670.0,-778.34,1540.22
37,37,1,SMMR,5284.0,5560.0,-439.44,2242.11
37,37,1,ATMN,-799.0,-2530.0,4.26,1311.16
37,37,1,WNTR,7123.0,817.0,-903.63,2732.35
38,38,1,SPNG,1904.0,-2436.0,-93.95,1809.78
38,38,1,SMMR,5284.0,0.0,-650.80,2242.11
38,38,1,ATMN,-799.0,0.0,-19.71,1311.16
38,38,1,WNTR,7123.0,0.0,-832.40,2732.35
39,39,1,SPNG,0,-1904.0,0.00,1849.11
39,39,1,SMMR,5284.0,0.0,-439.44,2242.11
39,39,1,ATMN,-799.0,0.0,-59.66,1311.16
39,39,1,WNTR,7123.0,0.0,-547.48,2732.35
40,40,1,SPNG,0,0,0.00,1849.11
40,40,1,SMMR,-4716.0,-10000.0,-471.60,1811.19
40,40,1,ATMN,-799.0,0.0,-59.66,1311.16
40,40,1,WNTR,2123.0,-5000.0,-163.17,2248.05
41,41,1,SPNG,0,0,0.00,1849.11
41,41,1,SMMR,0,4716.0,0.00,1764.03
41,41,1,ATMN,5221.0,6020.0,-163.01,1333.17
41,41,1,WNTR,-5000.0,-7123.0,-450.00,2167.41
42,42,1,SPNG,0,0,0.00,1849.11
42,42,1,SMMR,0,0,0.00,1764.03
42,42,1,ATMN,2189.0,-3032.0,-46.45,1556.87
42,42,1,WNTR,-6213.0,-1213.0,-503.27,1772.74
43,43,1,SPNG,0,0,0.00,1849.11
43,43,1,SMMR,0,0,0.00,1764.03
43,43,1,ATMN,2189.0,0.0,63.00,1556.87
43,43,1,WNTR,-4111.0,2102.0,160.32,1812.67
44,44,1,SPNG,0,0,0.00,1849.11
44,44,1,SMMR,0,0,0.00,1764.03
44,44,1,ATMN,2189.0,0.0,-46.45,1556.87
44,44,1,WNTR,-4111.0,0.0,-4.12,1812.67
45,45,1,SPNG,0,0,0.00,1849.11
45,45,1,SMMR,0,0,0.00,1764.03
45,45,1,ATMN,2189.0,0.0,-46.45,1556.87
45,45,1,WNTR,-4111.0,0.0,201.43,1812.67
46,46,1,SPNG,0,0,0.00,1849.11
46,46,1,SMMR,0,0,0.00,1764.03
46,46,1,ATMN,2189.0,0.0,-528.03,1556.87
46,46,1,WNTR,-4111.0,0.0,201.43,1812.67
47,47,1,SPNG,0,0,0.00,1849.11
47,47,1,SMMR,0,0,0.00,1764.03
47,47,1,ATMN,2189.0,0.0,-90.23,1556.87
47,47,1,WNTR,-4111.0,0.0,-4.12,1812.67
48,48,1,SPNG,0,0,0.00,1849.11
48,48,1,SMMR,0,0,0.00,1764.03
48,48,1,ATMN,2189.0,0.0,-199.68,1556.87
48,48,1,WNTR,-4111.0,0.0,-4.12,1812.67
49,49,1,SPNG,0,0,0.00,1849.11
49,49,1,SMMR,0,0,0.00,1764.03
49,49,1,ATMN,2189.0,0.0,-68.34,1556.87
49,49,1,WNTR,-4111.0,0.0,78.10,1812.67
50,50,1,SPNG,0,0,0.00,1849.11
50,50,1,SMMR,0,0,0.00,1764.03
50,50,1,ATMN,2189.0,0.0,41.11,1556.87
50,50,1,WNTR,-4111.0,0.0,78.10,1812.67
51,51,1,SPNG,0,0,0.00,1849.11
51,51,1,SMMR,0,0,0.00,1764.03
51,51,1,ATMN,2189.0,0.0,-199.68,1556.87
51,51,1,WNTR,-4111.0,0.0,242.54,1812.67
52,52,1,SPNG,0,0,0.00,1849.11
52,52,1,SMMR,0,0,0.00,1764.03
52,52,1,ATMN,2189.0,0.0,-549.92,1556.87
52,52,1,WNTR,-4111.0,0.0,-538.55,1812.67
53,53,1,SPNG,0,0,0.00,1849.11
53,53,1,SMMR,0,0,0.00,1764.03
53,53,1,ATMN,2189.0,0.0,-549.92,1556.87
53,53,1,WNTR,-4111.0,0.0,-579.66,1812.67
54,54,1,SPNG,0,0,0.00,1849.11
54,54,1,SMMR,0,0,0.00,1764.03
54,54,1,ATMN,2189.0,0.0,-549.92,1556.87
54,54,1,WNTR,-4111.0,0.0,-620.77,1812.67
55,55,1,SPNG,0,0,0.00,1849.11
55,55,1,SMMR,0,0,0.00,1764.03
55,55,1,ATMN,2189.0,0.0,-549.92,1556.87
55,55,1,WNTR,-4111.0,0.0,-415.22,1812.67
56,56,1,SPNG,0,0,0.00,1849.11
56,56,1,SMMR,0,0,0.00,1764.03
56,56,1,ATMN,2189.0,0.0,-549.92,1556.87
56,56,1,WNTR,-4111.0,0.0,-661.88,1812.67
57,57,1,SPNG,0,0,0.00,1849.11
57,57,1,SMMR,0,0,0.00,1764.03
57,57,1,ATMN,2189.0,0.0,-506.14,1556.87
57,57,1,WNTR,-4111.0,0.0,-497.44,1812.67
58,58,1,SPNG,0,0,0.00,1849.11
58,58,1,SMMR,0,0,0.00,1764.03
58,58,1,ATMN,2189.0,0.0,-506.14,1556.87
58,58,1,WNTR,-4111.0,0.0,-497.44,1812.67
59,59,1,SPNG,0,0,0.00,1849.11
59,59,1,SMMR,0,0,0.00,1764.03
59,59,1,ATMN,2189.0,0.0,-506.14,1556.87
59,59,1,WNTR,-4111.0,0.0,-333.00,1812.67
60,0,2,SPNG,0,0,0.00,1849.11
60,0,2,SMMR,0,0,0.00,1764.03
60,0,2,ATMN,2189.0,0.0,-2169.78,1556.87
60,0,2,WNTR,-4111.0,0.0,-333.00,1812.67
61,1,2,SPNG,0,0,0.00,1849.11
61,1,2,SMMR,0,0,0.00,1764.03
61,1,2,ATMN,2189.0,0.0,-2169.78,1556.87
61,1,2,WNTR,-4111.0,0.0,2750.25,1812.67
62,2,2,SPNG,0,0,0.00,1849.11
62,2,2,SMMR,0,0,0.00,1764.03
62,2,2,ATMN,2189.0,0.0,-5737.85,1556.87
62,2,2,WNTR,-4111.0,0.0,2750.25,1812.67
63,3,2,SPNG,0,0,0.00,1849.11
63,3,2,SMMR,0,0,0.00,1764.03
63,3,2,ATMN,2189.0,0.0,-2782.70,1556.87
63,3,2,WNTR,-4111.0,0.0,2750.25,1812.67
64,4,2,SPNG,0,0,0.00,1849.11
64,4,2,SMMR,0,0,0.00,1764.03
64,4,2,ATMN,2189.0,0.0,-1928.99,1556.87
64,4,2,WNTR,-4111.0,0.0,3284.68,1812.67
65,5,2,SPNG,0,0,0.00,1849.11
65,5,2,SMMR,0,0,0.00,1764.03
65,5,2,ATMN,2189.0,0.0,-2782.70,1556.87
65,5,2,WNTR,-4111.0,0.0,3284.68,1812.67
66,6,2,SPNG,0,0,0.00,1849.11
66,6,2,SMMR,0,0,0.00,1764.03
66,6,2,ATMN,2189.0,0.0,-2651.36,1556.87
66,6,2,WNTR,-911.0,3200.0,727.89,4545.46
67,7,2,SPNG,-2000.0,-2000.0,-410.00,1869.11
67,7,2,SMMR,0,0,0.00,1764.03
67,7,2,ATMN,408.0,-1781.0,-465.62,-448.93
67,7,2,WNTR,1204.0,2115.0,0.00,5361.44
68,8,2,SPNG,-2000.0,0.0,30.00,1869.11
68,8,2,SMMR,2250.0,2250.0,-22.50,1809.03
68,8,2,ATMN,-1196.0,-1604.0,-382.24,-463.07
68,8,2,WNTR,6204.0,5000.0,-1046.72,5486.44
69,9,2,SPNG,-2000.0,0.0,30.00,1869.11
69,9,2,SMMR,-2250.0,-4500.0,-153.00,2011.53
69,9,2,ATMN,1204.0,2400.0,11.96,-55.47
69,9,2,WNTR,3704.0,-2500.0,-439.73,5652.15
70,10,2,SPNG,-4000.0,-2000.0,-1130.00,1889.11
70,10,2,SMMR,-53.0,2197.0,-1.59,2565.33
70,10,2,ATMN,-563.0,-1767.0,56.30,246.23
70,10,2,WNTR,857.0,-2847.0,12.54,5709.36
71,11,2,SPNG,-4000.0,0.0,-1130.00,1889.11
71,11,2,SMMR,-53.0,0.0,1.59,2565.33
71,11,2,ATMN,-563.0,0.0,101.34,246.23
71,11,2,WNTR,857.0,0.0,12.54,5709.36
72,12,2,SPNG,-5400.0,-1400.0,-1072.20,1903.11
72,12,2,SMMR,4447.0,4500.0,-283.76,2660.10
72,12,2,ATMN,-4905.0,-4342.0,-1180.19,285.88
72,12,2,WNTR,-4143.0,-5000.0,-162.15,5881.18
73,13,2,SPNG,-2600.0,2800.0,159.76,1837.15
73,13,2,SMMR,847.0,-3600.0,13.71,3033.39
73,13,2,ATMN,-5390.0,-485.0,-2346.04,276.18
73,13,2,WNTR,-7900.0,-3757.0,-403.01,5975.10
74,14,2,SPNG,-3790.0,-1190.0,-611.44,1813.35
74,14,2,SMMR,-11353.0,-12200.0,-457.85,3324.98
74,14,2,ATMN,-5390.0,0.0,-1375.84,276.18
74,14,2,WNTR,-11656.0,-3756.0,-955.77,6069.01
75,15,2,SPNG,-3790.0,0.0,222.36,1813.35
75,15,2,SMMR,-11353.0,0.0,-457.85,3324.98
75,15,2,ATMN,-1005.0,4385.0,145.47,823.17
75,15,2,WNTR,-11656.0,0.0,-1072.33,6069.01
76,16,2,SPNG,-3790.0,0.0,-421.94,1813.35
76,16,2,SMMR,4886.0,16239.0,-97.72,3146.63
76,16,2,ATMN,-1005.0,0.0,145.47,823.17
76,16,2,WNTR,505.0,12161.0,-10.10,5509.67
77,17,2,SPNG,-3790.0,0.0,-421.94,1813.35
77,17,2,SMMR,2062.0,-2824.0,-44.84,3392.13
77,17,2,ATMN,-1005.0,0.0,-35.43,823.17
77,17,2,WNTR,505.0,0.0,15.15,5509.67
78,18,2,SPNG,-2411.0,1379.0,-3.21,1783.94
78,18,2,SMMR,2062.0,0.0,-44.84,3392.13
78,18,2,ATMN,-4005.0,-3000.0,-306.63,868.17
78,18,2,WNTR,10505.0,10000.0,610.40,5759.67
79,19,2,SPNG,-1033.0,1378.0,-1.37,1837.21
79,19,2,SMMR,-1693.0,-3755.0,0.00,3504.87
79,19,2,ATMN,-1005.0,3000.0,164.25,1262.49
79,19,2,WNTR,1304.0,-9201.0,75.77,6110.28
80,20,2,SPNG,-2177.0,-1144.0,-172.99,1848.65
80,20,2,SMMR,-1693.0,0.0,33.86,3504.87
80,20,2,ATMN,-1005.0,0.0,164.25,1262.49
80,20,2,WNTR,3804.0,2500.0,37.73,6172.78
81,21,2,SPNG,-177.0,2000.0,-3.45,1843.73
81,21,2,SMMR,4615.0,6308.0,-22.50,3681.82
81,21,2,ATMN,1995.0,3000.0,69.00,1521.99
81,21,2,WNTR,1304.0,-2500.0,25.97,6360.08
82,22,2,SPNG,-177.0,0.0,-3.45,1843.73
82,22,2,SMMR,-8772.0,-13387.0,-605.88,3682.09
82,22,2,ATMN,1995.0,0.0,-110.55,1521.99
82,22,2,WNTR,2304.0,1000.0,89.12,6751.93
83,23,2,SPNG,1823.0,2000.0,86.46,1869.13
83,23,2,SMMR,-8772.0,0.0,-605.88,3682.09
83,23,2,ATMN,239.0,-1756.0,3.49,1512.48
83,23,2,WNTR,-3616.0,-5920.0,-253.12,6722.65
84,24,2,SPNG,1823.0,0.0,-22.92,1869.13
84,24,2,SMMR,8342.0,17114.0,-98.38,3859.24
84,24,2,ATMN,239.0,0.0,-13.24,1512.48
84,24,2,WNTR,-7530.0,-3914.0,-502.50,6820.50
85,25,2,SPNG,-540.0,-2363.0,-41.20,1925.53
85,25,2,SMMR,21156.0,12814.0,-1616.11,3924.54
85,25,2,ATMN,-4516.0,-4755.0,-1399.20,1558.18
85,25,2,WNTR,-1085.0,6445.0,79.49,7157.35
86,26,2,SPNG,1185.0,1725.0,-75.39,2031.18
86,26,2,SMMR,21156.0,0.0,-1616.11,3924.54
86,26,2,ATMN,-1311.0,3205.0,65.77,841.61
86,26,2,WNTR,-1085.0,0.0,79.49,7157.35
87,27,2,SPNG,1185.0,0.0,303.81,2031.18
87,27,2,SMMR,21156.0,0.0,-1616.11,3924.54
87,27,2,ATMN,-549.0,762.0,20.49,866.36
87,27,2,WNTR,-6085.0,-5000.0,-824.11,7282.35
88,28,2,SPNG,3185.0,2000.0,-18.39,2051.18
88,28,2,SMMR,3156.0,-18000.0,-241.09,3395.52
88,28,2,ATMN,-3510.0,-2961.0,-340.71,910.77
88,28,2,WNTR,-6085.0,0.0,-337.31,7282.35
89,29,2,SPNG,1976.0,-1209.0,-809.27,2527.54
89,29,2,SMMR,-26.0,-3182.0,-0.48,3837.05
89,29,2,ATMN,-4671.0,-1161.0,-375.54,928.19
89,29,2,WNTR,-9258.0,-3173.0,-1403.87,7361.68
90,30,2,SPNG,2766.0,790.0,-778.31,2525.96
90,30,2,SMMR,-2280.0,-2254.0,-46.08,3882.13
90,30,2,ATMN,-5831.0,-1160.0,-3155.86,945.59
90,30,2,WNTR,-1668.0,7590.0,-212.73,7010.66
91,31,2,SPNG,851.0,-1915.0,7.33,2504.16
91,31,2,SMMR,6720.0,9000.0,-832.80,4061.65
91,31,2,ATMN,-1631.0,4200.0,-50.92,-78.04
91,31,2,WNTR,-1668.0,0.0,-212.73,7010.66
92,32,2,SPNG,2074.0,1223.0,-189.80,2515.73
92,32,2,SMMR,6720.0,0.0,-429.60,4061.65
92,32,2,ATMN,-1631.0,0.0,-50.92,-78.04
92,32,2,WNTR,-3917.0,-2249.0,-251.90,7066.88
93,33,2,SPNG,4074.0,2000.0,-1089.78,2475.73
93,33,2,SMMR,-1747.0,-8467.0,-91.72,4521.17
93,33,2,ATMN,1103.0,2734.0,-11.03,-4.24
93,33,2,WNTR,-6165.0,-2248.0,-480.52,7123.08
94,34,2,SPNG,4074.0,0.0,213.90,2475.73
94,34,2,SMMR,-1747.0,0.0,65.51,4521.17
94,34,2,ATMN,-1581.0,-2684.0,-112.17,168.38
94,34,2,WNTR,1300.0,7465.0,0.00,7105.90
95,35,2,SPNG,4074.0,0.0,-763.86,2475.73
95,35,2,SMMR,-4324.0,-2577.0,-205.13,4572.71
95,35,2,ATMN,-1581.0,0.0,-143.79,168.38
95,35,2,WNTR,1300.0,0.0,0.00,7105.90
96,36,2,SPNG,1341.0,-2733.0,110.64,2291.21
96,36,2,SMMR,2456.0,6780.0,-49.80,5115.21
96,36,2,ATMN,819.0,2400.0,-49.14,142.07
96,36,2,WNTR,1300.0,0.0,0.00,7105.90
97,37,2,SPNG,-910.0,-2251.0,-48.14,2491.41
97,37,2,SMMR,2456.0,0.0,-172.60,5115.21
97,37,2,ATMN,-1875.0,-2694.0,-519.28,182.49
97,37,2,WNTR,-3700.0,-5000.0,-140.00,7269.90
98,38,2,SPNG,-910.0,0.0,-48.14,2491.41
98,38,2,SMMR,1123.0,-1333.0,-112.61,5248.14
98,38,2,ATMN,-1875.0,0.0,-125.53,182.49
98,38,2,WNTR,-3700.0,0.0,-177.00,7269.90
99,39,2,SPNG,-562.0,348.0,-29.62,2476.37
99,39,2,SMMR,0,-1123.0,0.00,5270.29
99,39,2,ATMN,-1875.0,0.0,-369.28,182.49
99,39,2,WNTR,-3700.0,0.0,-140.00,7269.90
100,40,2,SPNG,1387.0,1949.0,27.70,2471.86
100,40,2,SMMR,0,0,0.00,5270.29
100,40,2,ATMN,1875.0,3750.0,337.50,19.45
100,40,2,WNTR,0,3700.0,0.00,7055.90
101,41,2,SPNG,0,-1387.0,0.00,2638.26
101,41,2,SMMR,0,0,0.00,5270.29
101,41,2,ATMN,1875.0,0.0,-150.00,19.45
101,41,2,WNTR,0,0,0.00,7055.90
102,42,2,SPNG,0,0,0.00,2638.26
102,42,2,SMMR,0,0,0.00,5270.29
102,42,2,ATMN,0,-1875.0,0.00,-46.17
102,42,2,WNTR,0,0,0.00,7055.90
103,43,2,SPNG,0,0,0.00,2638.26
103,43,2,SMMR,0,0,0.00,5270.29
103,43,2,ATMN,0,0,0.00,-46.17
103,43,2,WNTR,0,0,0.00,7055.90
104,44,2,SPNG,0,0,0.00,2638.26
104,44,2,SMMR,0,0,0.00,5270.29
104,44,2,ATMN,0,0,0.00,-46.17
104,44,2,WNTR,0,0,0.00,7055.90
105,45,2,SPNG,0,0,0.00,2638.26
105,45,2,SMMR,0,0,0.00,5270.29
105,45,2,ATMN,0,0,0.00,-46.17
105,45,2,WNTR,0,0,0.00,7055.90
106,46,2,SPNG,0,0,0.00,2638.26
106,46,2,SMMR,0,0,0.00,5270.29
106,46,2,ATMN,0,0,0.00,-46.17
106,46,2,WNTR,0,0,0.00,7055.90
107,47,2,SPNG,0,0,0.00,2638.26
107,47,2,SMMR,0,0,0.00,5270.29
107,47,2,ATMN,0,0,0.00,-46.17
107,47,2,WNTR,0,0,0.00,7055.90
108,48,2,SPNG,0,0,0.00,2638.26
108,48,2,SMMR,0,0,0.00,5270.29
108,48,2,ATMN,0,0,0.00,-46.17
108,48,2,WNTR,0,0,0.00,7055.90
109,49,2,SPNG,0,0,0.00,2638.26
109,49,2,SMMR,0,0,0.00,5270.29
109,49,2,ATMN,0,0,0.00,-46.17
109,49,2,WNTR,0,0,0.00,7055.90
110,50,2,SPNG,0,0,0.00,2638.26
110,50,2,SMMR,0,0,0.00,5270.29
110,50,2,ATMN,0,0,0.00,-46.17
110,50,2,WNTR,0,0,0.00,7055.90
111,51,2,SPNG,0,0,0.00,2638.26
111,51,2,SMMR,0,0,0.00,5270.29
111,51,2,ATMN,0,0,0.00,-46.17
111,51,2,WNTR,0,0,0.00,7055.90
112,52,2,SPNG,0,0,0.00,2638.26
112,52,2,SMMR,0,0,0.00,5270.29
112,52,2,ATMN,0,0,0.00,-46.17
112,52,2,WNTR,0,0,0.00,7055.90
113,53,2,SPNG,0,0,0.00,2638.26
113,53,2,SMMR,0,0,0.00,5270.29
113,53,2,ATMN,0,0,0.00,-46.17
113,53,2,WNTR,0,0,0.00,7055.90
114,54,2,SPNG,0,0,0.00,2638.26
114,54,2,SMMR,0,0,0.00,5270.29
114,54,2,ATMN,0,0,0.00,-46.17
114,54,2,WNTR,0,0,0.00,7055.90
115,55,2,SPNG,0,0,0.00,2638.26
115,55,2,SMMR,0,0,0.00,5270.29
115,55,2,ATMN,0,0,0.00,-46.17
115,55,2,WNTR,0,0,0.00,7055.90
116,56,2,SPNG,0,0,0.00,2638.26
116,56,2,SMMR,0,0,0.00,5270.29
116,56,2,ATMN,0,0,0.00,-46.17
116,56,2,WNTR,0,0,0.00,7055.90
117,57,2,SPNG,0,0,0.00,2638.26
117,57,2,SMMR,0,0,0.00,5270.29
117,57,2,ATMN,0,0,0.00,-46.17
117,57,2,WNTR,0,0,0.00,7055.90
118,58,2,SPNG,0,0,0.00,2638.26
118,58,2,SMMR,0,0,0.00,5270.29
118,58,2,ATMN,0,0,0.00,-46.17
118,58,2,WNTR,0,0,0.00,7055.90
119,59,2,SPNG,0,0,0.00,2638.26
119,59,2,SMMR,0,0,0.00,5270.29
119,59,2,ATMN,0,0,0.00,-46.17
119,59,2,WNTR,0,0,0.00,7055.90
120,0,3,SPNG,0,0,0.00,2638.26
120,0,3,SMMR,0,0,0.00,5270.29
120,0,3,ATMN,0,0,0.00,-46.17
120,0,3,WNTR,0,0,0.00,7055.90
121,1,3,SPNG,0,0,0.00,2638.26
121,1,3,SMMR,0,0,0.00,5270.29
121,1,3,ATMN,0,0,0.00,-46.17
121,1,3,WNTR,0,0,0.00,7055.90
122,2,3,SPNG,0,0,0.00,2638.26
122,2,3,SMMR,0,0,0.00,5270.29
122,2,3,ATMN,0,0,0.00,-46.17
122,2,3,WNTR,0,0,0.00,7055.90
123,3,3,SPNG,0,0,0.00,2638.26
123,3,3,SMMR,0,0,0.00,5270.29
123,3,3,ATMN,0,0,0.00,-46.17
123,3,3,WNTR,0,0,0.00,7055.90
