tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
62,2,2,WNTR,0,0,0.00,2660.58
63,3,2,SPNG,0,0,0.00,3724.87
63,3,2,SMMR,0,0,0.00,4044.66
63,3,2,ATMN,0,0,0.00,-2666.73
63,3,2,WNTR,0,0,0.00,2660.58
64,4,2,SPNG,0,0,0.00,3724.87
64,4,2,SMMR,0,0,0.00,4044.66
64,4,2,ATMN,0,0,0.00,-2666.73
64,4,2,WNTR,0,0,0.00,2660.58
65,5,2,SPNG,0,0,0.00,3724.87
65,5,2,SMMR,0,0,0.00,4044.66
65,5,2,ATMN,0,0,0.00,-2666.73
65,5,2,WNTR,0,0,0.00,2660.58
66,6,2,SPNG,0,0,0.00,3724.87
66,6,2,SMMR,4500.0,4500.0,-742.50,4044.66
66,6,2,ATMN,0,0,0.00,-2666.73
66,6,2,WNTR,-5000.0,-5000.0,-255.00,2785.58
67,7,2,SPNG,2000.0,2000.0,-200.00,3744.87
67,7,2,SMMR,4500.0,0.0,-2452.50,4044.66
67,7,2,ATMN,-1500.0,-1500.0,-30.00,-2644.23
67,7,2,WNTR,-5000.0,0.0,-5.00,2785.58
68,8,2,SPNG,2000.0,0.0,-200.00,3744.87
68,8,2,SMMR,4500.0,0.0,-2452.50,4044.66
68,8,2,ATMN,900.0,2400.0,9.00,-2503.23
68,8,2,WNTR,2000.0,7000.0,-86.00,2703.58
69,9,2,SPNG,4000.0,2000.0,-1360.00,3764.87
69,9,2,SMMR,4500.0,0.0,-2452.50,4044.66
69,9,2,ATMN,1500.0,600.0,-366.00,-2242.23
69,9,2,WNTR,2000.0,0.0,-266.00,2703.58
70,10,2,SPNG,3000.0,-1000.0,-810.00,3834.87
70,10,2,SMMR,6142.0,1642.0,-2603.92,4077.50
70,10,2,ATMN,826.0,-674.0,-275.68,-2081.23
70,10,2,WNTR,-3799.0,-5799.0,-61.78,2662.55
71,11,2,SPNG,1950.0,-1050.0,-549.75,3265.37
71,11,2,SMMR,7162.0,1020.0,-2505.96,3914.00
71,11,2,ATMN,826.0,0.0,-275.68,-2081.23
71,11,2,WNTR,2718.0,6517.0,-245.74,2964.45
72,12,2,SPNG,-130.0,-2080.0,-5.20,3265.52
72,12,2,SMMR,8014.0,852.0,-2818.00,3931.04
72,12,2,ATMN,3826.0,3000.0,567.76,-2141.23
72,12,2,WNTR,2718.0,0.0,-245.74,2964.45
73,13,2,SPNG,-650.0,-520.0,-343.20,3270.72
73,13,2,SMMR,1198.0,-6816.0,-417.34,2005.13
73,13,2,ATMN,3226.0,-600.0,607.76,-1959.19
73,13,2,WNTR,-1276.0,-3994.0,-261.20,3093.20
74,14,2,SPNG,-650.0,0.0,-258.70,3270.72
74,14,2,SMMR,1198.0,0.0,-153.78,2005.13
74,14,2,ATMN,5487.0,2261.0,-1864.28,-1925.28
74,14,2,WNTR,-1276.0,0.0,-261.20,3093.20
75,15,2,SPNG,1350.0,2000.0,-449.50,3051.52
75,15,2,SMMR,5698.0,4500.0,-1107.24,2005.13
75,15,2,ATMN,3573.0,-1914.0,-1071.05,-2470.31
75,15,2,WNTR,1224.0,2500.0,-352.41,3200.75
76,16,2,SPNG,1350.0,0.0,-355.00,3051.52
76,16,2,SMMR,5698.0,0.0,-1278.18,2005.13
76,16,2,ATMN,1660.0,-1913.0,-132.41,-2927.07
76,16,2,WNTR,6224.0,5000.0,-1682.41,3325.75
77,17,2,SPNG,3350.0,2000.0,-285.50,3071.52
77,17,2,SMMR,458.0,-5240.0,-79.84,1406.09
77,17,2,ATMN,-299.0,-1959.0,-5.98,-2947.09
77,17,2,WNTR,6224.0,0.0,-811.05,3325.75
78,18,2,SPNG,5146.0,1796.0,-1372.73,3089.48
78,18,2,SMMR,-852.0,-1310.0,-187.44,1375.35
78,18,2,ATMN,-2257.0,-1958.0,-471.20,-2917.72
78,18,2,WNTR,-1263.0,-7487.0,-113.67,3231.61
79,19,2,SPNG,5146.0,0.0,-858.13,3089.48
79,19,2,SMMR,3648.0,4500.0,-621.12,1320.51
79,19,2,ATMN,-2257.0,0.0,-358.35,-2917.72
79,19,2,WNTR,-1263.0,0.0,-189.45,3231.61
80,20,2,SPNG,3224.0,-1922.0,-412.89,2990.81
80,20,2,SMMR,3648.0,0.0,-730.56,1320.51
80,20,2,ATMN,-2257.0,0.0,-337.26,-2907.07
80,20,2,WNTR,6868.0,8131.0,-1666.10,3523.30
81,21,2,SPNG,4206.0,982.0,-276.89,2971.17
81,21,2,SMMR,3648.0,0.0,-730.56,1320.51
81,21,2,ATMN,-4820.0,-2563.0,230.43,-2868.63
81,21,2,WNTR,1868.0,-5000.0,200.64,4080.36
82,22,2,SPNG,4206.0,0.0,-276.89,2971.17
82,22,2,SMMR,742.0,-2906.0,-148.60,941.97
82,22,2,ATMN,-4820.0,0.0,-781.77,-2868.63
82,22,2,WNTR,4087.0,2219.0,156.26,4135.83
83,23,2,SPNG,2639.0,-1567.0,-633.98,3228.97
83,23,2,SMMR,-2164.0,-2906.0,-43.28,888.59
83,23,2,ATMN,-6890.0,-2070.0,-1519.86,-2837.58
83,23,2,WNTR,3432.0,-655.0,-1106.48,4486.04
84,24,2,SPNG,1219.0,-1420.0,353.22,3475.72
84,24,2,SMMR,-2819.0,-655.0,-230.20,920.45
84,24,2,ATMN,-2519.0,4371.0,74.09,-2743.47
84,24,2,WNTR,-4089.0,-7521.0,-634.03,4220.62
85,25,2,SPNG,2814.0,1595.0,-1038.67,3472.05
85,25,2,SMMR,-569.0,2250.0,-46.47,966.22
85,25,2,ATMN,-1763.0,756.0,-114.20,-2699.84
85,25,2,WNTR,-4089.0,0.0,224.66,4220.62
86,26,2,SPNG,2814.0,0.0,-363.31,3472.05
86,26,2,SMMR,-8806.0,-8237.0,-518.74,981.48
86,26,2,ATMN,-4163.0,-2400.0,-854.87,-2663.84
86,26,2,WNTR,2545.0,6634.0,-75.26,4708.35
87,27,2,SPNG,4390.0,1576.0,-1448.44,3487.81
87,27,2,SMMR,-3293.0,5513.0,-193.98,2178.28
87,27,2,ATMN,-4763.0,-600.0,79.73,-2675.84
87,27,2,WNTR,-1226.0,-3771.0,100.90,4969.60
88,28,2,SPNG,2341.0,-2049.0,-233.96,3621.10
88,28,2,SMMR,-6903.0,-3610.0,825.62,2106.08
88,28,2,ATMN,-540.0,4223.0,117.04,-2064.64
88,28,2,WNTR,-1226.0,0.0,100.90,4969.60
89,29,2,SPNG,165.0,-2176.0,6.61,3637.55
89,29,2,SMMR,-3469.0,3434.0,-256.41,3262.89
89,29,2,ATMN,-540.0,0.0,117.04,-2064.64
89,29,2,WNTR,-5226.0,-4000.0,-78.14,5069.60
90,30,2,SPNG,-379.0,-544.0,-3.79,3654.55
90,30,2,SMMR,-5719.0,-2250.0,362.37,3217.89
90,30,2,ATMN,-2084.0,-1544.0,76.24,-2042.25
90,30,2,WNTR,-1681.0,3545.0,8.49,5282.47
91,31,2,SPNG,787.0,1166.0,-73.46,3730.64
91,31,2,SMMR,-5719.0,0.0,419.56,3217.89
91,31,2,ATMN,-2940.0,-856.0,-70.76,-2029.41
91,31,2,WNTR,-2985.0,-1304.0,-638.53,5514.98
92,32,2,SPNG,787.0,0.0,-57.72,3730.64
92,32,2,SMMR,-1950.0,3769.0,94.19,3959.86
92,32,2,ATMN,-5971.0,-3031.0,-1159.20,-2069.03
92,32,2,WNTR,4625.0,7610.0,-144.57,5742.82
93,33,2,SPNG,-1213.0,-2000.0,-206.86,3740.14
93,33,2,SMMR,-639.0,1311.0,75.60,4193.61
93,33,2,ATMN,-5971.0,0.0,333.55,-2069.03
93,33,2,WNTR,4625.0,0.0,-144.57,5742.82
94,34,2,SPNG,-2813.0,-1600.0,-351.38,3738.14
94,34,2,SMMR,-4611.0,-3972.0,-175.69,4273.05
94,34,2,ATMN,-5971.0,0.0,333.55,-2069.03
94,34,2,WNTR,4625.0,0.0,-144.57,5742.82
95,35,2,SPNG,1348.0,4161.0,-246.04,3785.02
95,35,2,SMMR,-7214.0,-2603.0,-609.09,4325.11
95,35,2,ATMN,-2344.0,3627.0,130.94,-1626.13
95,35,2,WNTR,8236.0,3611.0,-570.13,5833.10
96,36,2,SPNG,1348.0,0.0,-246.04,3785.02
96,36,2,SMMR,-118.0,7096.0,-7.60,4478.15
96,36,2,ATMN,-1437.0,907.0,80.27,-1462.09
96,36,2,WNTR,10763.0,2527.0,-1368.02,5839.44
97,37,2,SPNG,1348.0,0.0,-246.04,3785.02
97,37,2,SMMR,-2159.0,-2041.0,-57.07,4518.97
97,37,2,ATMN,-1437.0,0.0,80.27,-1462.09
97,37,2,WNTR,2470.0,-8293.0,-313.95,5979.54
98,38,2,SPNG,-652.0,-2000.0,-58.24,3680.74
98,38,2,SMMR,-2159.0,0.0,-57.07,4518.97
98,38,2,ATMN,-1437.0,0.0,80.27,-1462.09
98,38,2,WNTR,2470.0,0.0,-338.65,5979.54
99,39,2,SPNG,0,652.0,0.00,3700.74
99,39,2,SMMR,0,2159.0,0.00,4677.80
99,39,2,ATMN,0,1437.0,0.00,-1317.15
99,39,2,WNTR,2470.0,0.0,-141.05,5979.54
100,40,2,SPNG,0,0,0.00,3700.74
100,40,2,SMMR,0,0,0.00,4677.80
100,40,2,ATMN,0,0,0.00,-1317.15
100,40,2,WNTR,-2470.0,-4940.0,-98.80,5850.85
101,41,2,SPNG,0,0,0.00,3700.74
101,41,2,SMMR,0,0,0.00,4677.80
101,41,2,ATMN,0,0,0.00,-1317.15
101,41,2,WNTR,0,2470.0,0.00,5838.49
102,42,2,SPNG,0,0,0.00,3700.74
102,42,2,SMMR,0,0,0.00,4677.80
102,42,2,ATMN,-312.0,-312.0,18.72,-1312.47
102,42,2,WNTR,0,0,0.00,5838.49
103,43,2,SPNG,0,0,0.00,3700.74
103,43,2,SMMR,0,0,0.00,4677.80
103,43,2,ATMN,-312.0,0.0,59.28,-1312.47
103,43,2,WNTR,0,0,0.00,5838.49
104,44,2,SPNG,0,0,0.00,3700.74
104,44,2,SMMR,0,0,0.00,4677.80
104,44,2,ATMN,-312.0,0.0,59.28,-1312.47
104,44,2,WNTR,0,0,0.00,5838.49
105,45,2,SPNG,0,0,0.00,3700.74
105,45,2,SMMR,0,0,0.00,4677.80
105,45,2,ATMN,-312.0,0.0,102.96,-1312.47
105,45,2,WNTR,0,0,0.00,5838.49
106,46,2,SPNG,0,0,0.00,3700.74
106,46,2,SMMR,0,0,0.00,4677.80
106,46,2,ATMN,-312.0,0.0,102.96,-1312.47
106,46,2,WNTR,0,0,0.00,5838.49
107,47,2,SPNG,0,0,0.00,3700.74
107,47,2,SMMR,0,0,0.00,4677.80
107,47,2,ATMN,-312.0,0.0,102.96,-1312.47
107,47,2,WNTR,0,0,0.00,5838.49
108,48,2,SPNG,0,0,0.00,3700.74
108,48,2,SMMR,0,0,0.00,4677.80
108,48,2,ATMN,-312.0,0.0,102.96,-1312.47
108,48,2,WNTR,0,0,0.00,5838.49
109,49,2,SPNG,0,0,0.00,3700.74
109,49,2,SMMR,0,0,0.00,4677.80
109,49,2,ATMN,-312.0,0.0,-24.96,-1312.47
109,49,2,WNTR,0,0,0.00,5838.49
110,50,2,SPNG,0,0,0.00,3700.74
110,50,2,SMMR,0,0,0.00,4677.80
110,50,2,ATMN,-312.0,0.0,37.44,-1312.47
110,50,2,WNTR,0,0,0.00,5838.49
111,51,2,SPNG,0,0,0.00,3700.74
111,51,2,SMMR,0,0,0.00,4677.80
111,51,2,ATMN,-312.0,0.0,40.56,-1312.47
111,51,2,WNTR,0,0,0.00,5838.49
112,52,2,SPNG,0,0,0.00,3700.74
112,52,2,SMMR,0,0,0.00,4677.80
112,52,2,ATMN,-312.0,0.0,46.80,-1312.47
112,52,2,WNTR,0,0,0.00,5838.49
113,53,2,SPNG,0,0,0.00,3700.74
113,53,2,SMMR,0,0,0.00,4677.80
113,53,2,ATMN,-312.0,0.0,49.92,-1312.47
113,53,2,WNTR,0,0,0.00,5838.49
114,54,2,SPNG,0,0,0.00,3700.74
114,54,2,SMMR,0,0,0.00,4677.80
114,54,2,ATMN,-312.0,0.0,78.00,-1312.47
114,54,2,WNTR,0,0,0.00,5838.49
115,55,2,SPNG,0,0,0.00,3700.74
115,55,2,SMMR,0,0,0.00,4677.80
115,55,2,ATMN,-312.0,0.0,78.00,-1312.47
115,55,2,WNTR,0,0,0.00,5838.49
116,56,2,SPNG,0,0,0.00,3700.74
116,56,2,SMMR,0,0,0.00,4677.80
116,56,2,ATMN,-312.0,0.0,78.00,-1312.47
116,56,2,WNTR,0,0,0.00,5838.49
117,57,2,SPNG,0,0,0.00,3700.74
117,57,2,SMMR,0,0,0.00,4677.80
117,57,2,ATMN,-312.0,0.0,102.96,-1312.47
117,57,2,WNTR,0,0,0.00,5838.49
118,58,2,SPNG,0,0,0.00,3700.74
118,58,2,SMMR,0,0,0.00,4677.80
118,58,2,ATMN,-312.0,0.0,78.00,-1312.47
118,58,2,WNTR,0,0,0.00,5838.49
119,59,2,SPNG,0,0,0.00,3700.74
119,59,2,SMMR,0,0,0.00,4677.80
119,59,2,ATMN,-312.0,0.0,28.08,-1312.47
119,59,2,WNTR,0,0,0.00,5838.49
120,0,3,SPNG,0,0,0.00,3700.74
120,0,3,SMMR,0,0,0.00,4677.80
120,0,3,ATMN,-312.0,0.0,84.24,-1312.47
120,0,3,WNTR,0,0,0.00,5838.49
121,1,3,SPNG,0,0,0.00,3700.74
121,1,3,SMMR,0,0,0.00,4677.80
121,1,3,ATMN,-312.0,0.0,804.96,-1312.47
121,1,3,WNTR,0,0,0.00,5838.49
122,2,3,SPNG,0,0,0.00,3700.74
122,2,3,SMMR,0,0,0.00,4677.80
122,2,3,ATMN,-312.0,0.0,514.80,-1312.47
122,2,3,WNTR,0,0,0.00,5838.49
123,3,3,SPNG,0,0,0.00,3700.74
123,3,3,SMMR,0,0,0.00,4677.80
123,3,3,ATMN,-312.0,0.0,764.40,-1312.47
